duration,month,hour,day_of_week,user_type
2.185,3,10,Thursday,Subscriber
9.9987,3,10,Thursday,Subscriber
10.757116666666667,3,10,Thursday,Customer
6.7771,3,10,Thursday,Subscriber
5.95,3,10,Thursday,Subscriber
5.57985,3,10,Thursday,Subscriber
2.95375,3,10,Thursday,Subscriber
42.321016666666665,3,10,Thursday,Customer
6.57345,3,10,Thursday,Subscriber
20.302116666666667,3,10,Thursday,Subscriber
24.063716666666668,3,10,Thursday,Customer
30.69745,3,10,Thursday,Customer
3.5915666666666666,3,9,Thursday,Subscriber
3.3659833333333333,3,9,Thursday,Subscriber
13.279433333333333,3,9,Thursday,Customer
124.14275,3,9,Thursday,Customer
17.609983333333332,3,9,Thursday,Subscriber
2.5852333333333335,3,9,Thursday,Subscriber
22.8263,3,9,Thursday,Customer
58.403166666666664,3,9,Thursday,Customer
3.5524666666666667,3,9,Thursday,Subscriber
14.236916666666668,3,9,Thursday,Subscriber
27.719466666666666,3,8,Thursday,Customer
18.984783333333333,3,8,Thursday,Subscriber
17.838166666666666,3,8,Thursday,Subscriber
6.767833333333333,3,8,Thursday,Subscriber
16.824116666666665,3,8,Thursday,Customer
7.969133333333334,3,8,Thursday,Subscriber
25.577616666666668,3,8,Thursday,Subscriber
5.316916666666667,3,8,Thursday,Subscriber
13.909583333333334,3,8,Thursday,Subscriber
2.6536833333333334,3,8,Thursday,Subscriber
9.938266666666667,3,8,Thursday,Subscriber
9.7919,3,8,Thursday,Subscriber
3.8214,3,8,Thursday,Subscriber
24.243766666666666,3,8,Thursday,Customer
16.199716666666667,3,8,Thursday,Subscriber
10.7989,3,8,Thursday,Subscriber
13.937666666666667,3,8,Thursday,Subscriber
21.82395,3,8,Thursday,Subscriber
5.1333166666666665,3,8,Thursday,Subscriber
26.92875,3,8,Thursday,Customer
3.2380833333333334,3,8,Thursday,Subscriber
25.5551,3,8,Thursday,Subscriber
18.627116666666666,3,7,Thursday,Subscriber
10.494266666666666,3,7,Thursday,Customer
10.465866666666667,3,7,Thursday,Subscriber
4.851533333333333,3,7,Thursday,Subscriber
61.70393333333333,3,7,Thursday,Customer
14.772216666666667,3,7,Thursday,Subscriber
26.3429,3,7,Thursday,Subscriber
12.624583333333334,3,7,Thursday,Subscriber
12.126166666666666,3,7,Thursday,Subscriber
1.7206666666666666,3,7,Thursday,Subscriber
11.1,3,7,Thursday,Subscriber
9.060083333333333,3,7,Thursday,Subscriber
14.148316666666666,3,7,Thursday,Subscriber
16.943,3,7,Thursday,Subscriber
16.52735,3,7,Thursday,Subscriber
4.2148666666666665,3,7,Thursday,Subscriber
5.272866666666666,3,7,Thursday,Subscriber
19.809233333333335,3,7,Thursday,Subscriber
30.13815,3,7,Thursday,Subscriber
10.749433333333334,3,6,Thursday,Subscriber
13.08355,3,6,Thursday,Subscriber
2.4930833333333333,3,6,Thursday,Subscriber
16.298883333333333,3,6,Thursday,Subscriber
10.816916666666666,3,6,Thursday,Subscriber
29.642616666666665,3,6,Thursday,Subscriber
14.940716666666667,3,6,Thursday,Subscriber
14.172833333333333,3,5,Thursday,Subscriber
7.5432,3,5,Thursday,Subscriber
8.800966666666667,3,5,Thursday,Subscriber
8.413633333333333,3,1,Thursday,Subscriber
16.72865,3,0,Thursday,Subscriber
9.1411,3,23,Wednesday,Customer
1.0214166666666666,3,23,Wednesday,Subscriber
7.980583333333334,3,23,Wednesday,Customer
9.225783333333334,3,22,Wednesday,Subscriber
5.936533333333333,3,22,Wednesday,Subscriber
8.051633333333333,3,22,Wednesday,Subscriber
4.08485,3,22,Wednesday,Subscriber
10.360466666666667,3,21,Wednesday,Subscriber
15.0785,3,21,Wednesday,Subscriber
5.071383333333333,3,21,Wednesday,Subscriber
2.215116666666667,3,21,Wednesday,Subscriber
17.121133333333333,3,21,Wednesday,Subscriber
6.703766666666667,3,21,Wednesday,Subscriber
3.3041,3,21,Wednesday,Subscriber
6.030683333333333,3,21,Wednesday,Subscriber
6.399866666666667,3,20,Wednesday,Subscriber
7.286666666666667,3,20,Wednesday,Subscriber
13.5729,3,20,Wednesday,Subscriber
8.167816666666667,3,20,Wednesday,Subscriber
8.095983333333333,3,20,Wednesday,Subscriber
8.381416666666667,3,20,Wednesday,Subscriber
9.936966666666667,3,20,Wednesday,Subscriber
4.549783333333333,3,20,Wednesday,Subscriber
19.808766666666667,3,20,Wednesday,Customer
17.28365,3,20,Wednesday,Subscriber
54.176966666666665,3,20,Wednesday,Subscriber
2.872933333333333,3,20,Wednesday,Subscriber
6.8894,3,19,Wednesday,Subscriber
7.757933333333333,3,19,Wednesday,Subscriber
7.559666666666667,3,19,Wednesday,Subscriber
5.576733333333333,3,19,Wednesday,Subscriber
11.985416666666667,3,19,Wednesday,Subscriber
14.460366666666667,3,19,Wednesday,Customer
24.146333333333335,3,19,Wednesday,Subscriber
8.270916666666666,3,19,Wednesday,Subscriber
3.8695,3,19,Wednesday,Subscriber
54.190783333333336,3,19,Wednesday,Subscriber
15.64725,3,19,Wednesday,Subscriber
10.090133333333334,3,19,Wednesday,Subscriber
18.759,3,19,Wednesday,Subscriber
6.903566666666666,3,19,Wednesday,Subscriber
14.07545,3,18,Wednesday,Subscriber
4.7488166666666665,3,18,Wednesday,Subscriber
13.444016666666666,3,18,Wednesday,Subscriber
2.51425,3,18,Wednesday,Subscriber
3.083,3,18,Wednesday,Subscriber
11.39465,3,18,Wednesday,Subscriber
85.3903,3,18,Wednesday,Customer
55.346983333333334,3,18,Wednesday,Customer
22.796133333333334,3,18,Wednesday,Subscriber
17.98143333333333,3,18,Wednesday,Subscriber
3.9442666666666666,3,18,Wednesday,Subscriber
5.4496166666666666,3,18,Wednesday,Subscriber
16.596766666666667,3,18,Wednesday,Customer
13.104533333333332,3,18,Wednesday,Subscriber
20.3924,3,18,Wednesday,Subscriber
6.73845,3,18,Wednesday,Subscriber
12.4786,3,18,Wednesday,Subscriber
26.944133333333333,3,18,Wednesday,Customer
6.435866666666667,3,18,Wednesday,Subscriber
7.625116666666667,3,18,Wednesday,Subscriber
5.521716666666666,3,18,Wednesday,Subscriber
23.044866666666667,3,18,Wednesday,Subscriber
8.955533333333333,3,18,Wednesday,Subscriber
44.665866666666666,3,18,Wednesday,Subscriber
9.301266666666667,3,18,Wednesday,Subscriber
8.7806,3,18,Wednesday,Subscriber
5.251766666666667,3,18,Wednesday,Subscriber
16.2816,3,18,Wednesday,Subscriber
4.71915,3,18,Wednesday,Subscriber
10.28505,3,18,Wednesday,Subscriber
14.471883333333333,3,18,Wednesday,Subscriber
2.5761666666666665,3,18,Wednesday,Subscriber
15.525533333333334,3,17,Wednesday,Subscriber
7.1059,3,17,Wednesday,Subscriber
23.246766666666666,3,17,Wednesday,Subscriber
26.538916666666665,3,17,Wednesday,Customer
27.792916666666667,3,17,Wednesday,Subscriber
9.931416666666667,3,17,Wednesday,Subscriber
22.601733333333332,3,17,Wednesday,Subscriber
23.50336666666667,3,17,Wednesday,Subscriber
7.8174166666666665,3,17,Wednesday,Subscriber
5.358466666666667,3,17,Wednesday,Subscriber
5.0050333333333334,3,17,Wednesday,Subscriber
7.3780833333333335,3,17,Wednesday,Subscriber
24.75985,3,17,Wednesday,Subscriber
8.515066666666666,3,17,Wednesday,Subscriber
30.334866666666667,3,17,Wednesday,Subscriber
53.13673333333333,3,17,Wednesday,Customer
5.140516666666667,3,17,Wednesday,Subscriber
8.95605,3,17,Wednesday,Subscriber
3.9678333333333335,3,17,Wednesday,Subscriber
8.1137,3,17,Wednesday,Customer
11.010683333333333,3,17,Wednesday,Subscriber
8.799066666666667,3,17,Wednesday,Subscriber
15.2159,3,17,Wednesday,Subscriber
3.65605,3,17,Wednesday,Subscriber
7.45495,3,17,Wednesday,Subscriber
11.075883333333334,3,17,Wednesday,Subscriber
4.6158166666666665,3,17,Wednesday,Subscriber
19.7417,3,17,Wednesday,Subscriber
7.4634833333333335,3,17,Wednesday,Subscriber
125.13223333333333,3,17,Wednesday,Customer
8.206166666666666,3,17,Wednesday,Subscriber
8.37355,3,17,Wednesday,Subscriber
7.5769,3,16,Wednesday,Subscriber
4.56535,3,16,Wednesday,Subscriber
17.03611666666667,3,16,Wednesday,Subscriber
99.34578333333333,3,16,Wednesday,Customer
8.16105,3,16,Wednesday,Subscriber
12.6327,3,16,Wednesday,Subscriber
9.34585,3,16,Wednesday,Subscriber
12.122,3,16,Wednesday,Subscriber
5.229733333333333,3,16,Wednesday,Subscriber
38.26625,3,16,Wednesday,Customer
13.589383333333334,3,16,Wednesday,Subscriber
24.413533333333334,3,16,Wednesday,Customer
11.55345,3,16,Wednesday,Customer
4.7358666666666664,3,16,Wednesday,Subscriber
33.357683333333334,3,16,Wednesday,Customer
11.246783333333333,3,16,Wednesday,Subscriber
18.161416666666668,3,16,Wednesday,Subscriber
2.946633333333333,3,16,Wednesday,Subscriber
12.454616666666666,3,16,Wednesday,Subscriber
6.513733333333334,3,15,Wednesday,Subscriber
20.9331,3,15,Wednesday,Subscriber
52.10508333333333,3,15,Wednesday,Customer
5.814166666666667,3,15,Wednesday,Subscriber
18.240216666666665,3,15,Wednesday,Customer
59.08355,3,15,Wednesday,Customer
6.775316666666667,3,15,Wednesday,Subscriber
19.787383333333334,3,15,Wednesday,Subscriber
3.9586333333333332,3,15,Wednesday,Subscriber
7.968466666666667,3,15,Wednesday,Subscriber
46.55356666666667,3,14,Wednesday,Subscriber
27.056283333333333,3,14,Wednesday,Customer
8.394183333333334,3,14,Wednesday,Subscriber
23.68325,3,14,Wednesday,Subscriber
61.6232,3,14,Wednesday,Customer
20.417383333333333,3,14,Wednesday,Subscriber
27.00048333333333,3,14,Wednesday,Customer
6.125066666666667,3,14,Wednesday,Subscriber
29.8423,3,13,Wednesday,Customer
16.109483333333333,3,13,Wednesday,Customer
27.999716666666668,3,13,Wednesday,Customer
5.736266666666666,3,13,Wednesday,Subscriber
36.02653333333333,3,13,Wednesday,Subscriber
22.212566666666667,3,13,Wednesday,Subscriber
18.225883333333332,3,13,Wednesday,Customer
3.7897833333333333,3,13,Wednesday,Subscriber
2.8313166666666665,3,13,Wednesday,Subscriber
89.8626,3,13,Wednesday,Customer
5.134633333333333,3,13,Wednesday,Subscriber
53.65871666666666,3,13,Wednesday,Customer
16.756483333333332,3,13,Wednesday,Customer
6.676166666666667,3,13,Wednesday,Subscriber
20.984483333333333,3,13,Wednesday,Customer
13.5841,3,12,Wednesday,Subscriber
17.895066666666665,3,12,Wednesday,Customer
6.8364,3,12,Wednesday,Subscriber
2.2007833333333333,3,12,Wednesday,Subscriber
25.131783333333335,3,12,Wednesday,Subscriber
6.0425,3,12,Wednesday,Subscriber
6.765083333333333,3,12,Wednesday,Subscriber
3.1217333333333332,3,12,Wednesday,Subscriber
6.446516666666667,3,12,Wednesday,Subscriber
28.9903,3,12,Wednesday,Customer
10.421233333333333,3,12,Wednesday,Subscriber
7.518766666666667,3,12,Wednesday,Subscriber
12.685766666666666,3,12,Wednesday,Subscriber
61.083133333333336,3,11,Wednesday,Customer
17.7007,3,11,Wednesday,Subscriber
195.37956666666668,3,11,Wednesday,Customer
132.77611666666667,3,11,Wednesday,Customer
93.52908333333333,3,11,Wednesday,Customer
156.4943,3,11,Wednesday,Customer
4.735,3,10,Wednesday,Subscriber
6.1408,3,10,Wednesday,Subscriber
39.07953333333333,3,10,Wednesday,Customer
27.989966666666668,3,10,Wednesday,Subscriber
7.524166666666667,3,9,Wednesday,Subscriber
15.785916666666667,3,9,Wednesday,Subscriber
8.1854,3,9,Wednesday,Subscriber
11.757683333333333,3,9,Wednesday,Subscriber
3.2981333333333334,3,9,Wednesday,Subscriber
5.536483333333333,3,9,Wednesday,Subscriber
13.74535,3,8,Wednesday,Subscriber
6.05255,3,8,Wednesday,Subscriber
7.594766666666667,3,8,Wednesday,Subscriber
18.007216666666668,3,8,Wednesday,Subscriber
15.482183333333333,3,8,Wednesday,Subscriber
1.6547666666666667,3,8,Wednesday,Subscriber
6.64175,3,8,Wednesday,Subscriber
5.7450833333333335,3,8,Wednesday,Subscriber
7.645116666666667,3,8,Wednesday,Subscriber
24.162116666666666,3,8,Wednesday,Subscriber
8.63425,3,8,Wednesday,Subscriber
23.846,3,8,Wednesday,Subscriber
10.34215,3,8,Wednesday,Subscriber
39.192366666666665,3,8,Wednesday,Subscriber
14.008183333333333,3,8,Wednesday,Subscriber
13.3467,3,8,Wednesday,Subscriber
6.3446,3,8,Wednesday,Subscriber
6.906383333333333,3,8,Wednesday,Subscriber
3.236466666666667,3,8,Wednesday,Subscriber
14.697116666666666,3,8,Wednesday,Subscriber
7.822433333333334,3,8,Wednesday,Subscriber
17.177583333333335,3,8,Wednesday,Subscriber
3.825066666666667,3,8,Wednesday,Subscriber
1.81205,3,8,Wednesday,Subscriber
10.588783333333334,3,7,Wednesday,Subscriber
12.51015,3,7,Wednesday,Customer
13.003816666666667,3,7,Wednesday,Customer
3.1101833333333335,3,7,Wednesday,Subscriber
13.010816666666667,3,7,Wednesday,Subscriber
6.8269,3,7,Wednesday,Subscriber
3.706183333333333,3,7,Wednesday,Subscriber
14.53495,3,7,Wednesday,Subscriber
12.757666666666667,3,7,Wednesday,Subscriber
10.02065,3,7,Wednesday,Subscriber
8.334583333333333,3,7,Wednesday,Subscriber
5.239716666666666,3,7,Wednesday,Subscriber
15.340283333333334,3,7,Wednesday,Subscriber
9.664233333333334,3,7,Wednesday,Subscriber
4.242566666666667,3,7,Wednesday,Subscriber
2.564566666666667,3,7,Wednesday,Subscriber
4.60735,3,7,Wednesday,Subscriber
4.744,3,7,Wednesday,Subscriber
20.870433333333335,3,7,Wednesday,Subscriber
4.530216666666667,3,7,Wednesday,Subscriber
14.698466666666667,3,6,Wednesday,Subscriber
18.06545,3,6,Wednesday,Subscriber
8.801933333333332,3,6,Wednesday,Subscriber
24.374216666666666,3,6,Wednesday,Subscriber
2.9713333333333334,3,6,Wednesday,Subscriber
15.78565,3,6,Wednesday,Subscriber
14.573966666666667,3,5,Wednesday,Subscriber
16.045133333333332,3,3,Wednesday,Subscriber
8.73475,3,23,Tuesday,Subscriber
10.204983333333333,3,22,Tuesday,Subscriber
11.4558,3,22,Tuesday,Subscriber
6.533216666666666,3,21,Tuesday,Subscriber
9.87975,3,21,Tuesday,Subscriber
18.27805,3,21,Tuesday,Subscriber
18.114233333333335,3,21,Tuesday,Subscriber
21.744033333333334,3,21,Tuesday,Subscriber
5.841816666666666,3,20,Tuesday,Subscriber
22.046316666666666,3,20,Tuesday,Subscriber
4.448083333333333,3,20,Tuesday,Subscriber
18.870383333333333,3,20,Tuesday,Customer
6.0712,3,20,Tuesday,Subscriber
11.291683333333333,3,20,Tuesday,Subscriber
22.20605,3,19,Tuesday,Subscriber
16.621,3,19,Tuesday,Subscriber
7.921616666666667,3,19,Tuesday,Subscriber
14.09055,3,19,Tuesday,Subscriber
9.314216666666667,3,19,Tuesday,Subscriber
9.413833333333333,3,19,Tuesday,Subscriber
4.24745,3,19,Tuesday,Subscriber
4.621616666666666,3,19,Tuesday,Subscriber
7.60085,3,19,Tuesday,Customer
55.91903333333333,3,19,Tuesday,Customer
9.508416666666667,3,19,Tuesday,Subscriber
13.525,3,18,Tuesday,Subscriber
9.480866666666667,3,18,Tuesday,Subscriber
12.23785,3,18,Tuesday,Subscriber
8.19585,3,18,Tuesday,Subscriber
2.50115,3,18,Tuesday,Subscriber
10.349083333333333,3,18,Tuesday,Subscriber
5.364333333333334,3,18,Tuesday,Subscriber
7.4755,3,18,Tuesday,Subscriber
14.09055,3,18,Tuesday,Subscriber
7.40835,3,18,Tuesday,Subscriber
27.056833333333334,3,18,Tuesday,Subscriber
2.29655,3,18,Tuesday,Subscriber
3.2238,3,18,Tuesday,Subscriber
5.917683333333334,3,18,Tuesday,Subscriber
7.444616666666667,3,18,Tuesday,Subscriber
6.352333333333333,3,18,Tuesday,Subscriber
50.211483333333334,3,18,Tuesday,Subscriber
6.7747,3,18,Tuesday,Subscriber
41.71763333333333,3,18,Tuesday,Subscriber
15.8176,3,18,Tuesday,Subscriber
10.597333333333333,3,18,Tuesday,Subscriber
4.76525,3,18,Tuesday,Subscriber
20.250516666666666,3,17,Tuesday,Customer
30.00958333333333,3,17,Tuesday,Subscriber
11.267683333333334,3,17,Tuesday,Subscriber
5.13365,3,17,Tuesday,Subscriber
6.366916666666667,3,17,Tuesday,Subscriber
16.84705,3,17,Tuesday,Customer
14.8039,3,17,Tuesday,Subscriber
21.398716666666665,3,17,Tuesday,Customer
12.600316666666666,3,17,Tuesday,Subscriber
15.393116666666666,3,17,Tuesday,Subscriber
24.181716666666667,3,17,Tuesday,Subscriber
2.7583333333333333,3,17,Tuesday,Subscriber
6.710083333333333,3,17,Tuesday,Subscriber
15.47445,3,17,Tuesday,Subscriber
9.098516666666667,3,17,Tuesday,Subscriber
2.2943333333333333,3,17,Tuesday,Subscriber
11.379316666666666,3,17,Tuesday,Subscriber
9.819233333333333,3,17,Tuesday,Subscriber
11.00505,3,17,Tuesday,Subscriber
13.274966666666666,3,17,Tuesday,Subscriber
22.655066666666666,3,17,Tuesday,Subscriber
6.35975,3,17,Tuesday,Subscriber
8.039333333333333,3,17,Tuesday,Subscriber
62.190333333333335,3,17,Tuesday,Customer
7.375583333333333,3,17,Tuesday,Subscriber
16.238133333333334,3,17,Tuesday,Customer
6.65655,3,17,Tuesday,Subscriber
3.2024666666666666,3,17,Tuesday,Subscriber
5.007766666666667,3,17,Tuesday,Subscriber
10.0767,3,17,Tuesday,Subscriber
13.3221,3,17,Tuesday,Subscriber
27.74675,3,17,Tuesday,Customer
4.0199,3,17,Tuesday,Subscriber
6.5720833333333335,3,17,Tuesday,Subscriber
15.336266666666667,3,17,Tuesday,Subscriber
12.681233333333333,3,17,Tuesday,Subscriber
8.30595,3,16,Tuesday,Subscriber
6.322883333333333,3,16,Tuesday,Subscriber
3.6967666666666665,3,16,Tuesday,Subscriber
24.694283333333335,3,16,Tuesday,Customer
49.07191666666667,3,16,Tuesday,Customer
8.280783333333334,3,16,Tuesday,Subscriber
4.652916666666667,3,16,Tuesday,Subscriber
13.33165,3,16,Tuesday,Subscriber
10.9259,3,16,Tuesday,Subscriber
4.466483333333334,3,16,Tuesday,Subscriber
3.0681333333333334,3,16,Tuesday,Subscriber
15.9736,3,16,Tuesday,Customer
17.9217,3,16,Tuesday,Subscriber
9.197416666666667,3,16,Tuesday,Subscriber
4.85315,3,16,Tuesday,Subscriber
9.6413,3,16,Tuesday,Subscriber
8.293816666666666,3,15,Tuesday,Subscriber
24.84135,3,15,Tuesday,Subscriber
8.212633333333333,3,15,Tuesday,Customer
15.59945,3,15,Tuesday,Subscriber
48.39595,3,15,Tuesday,Customer
11.000766666666667,3,15,Tuesday,Subscriber
15.569733333333334,3,15,Tuesday,Subscriber
27.690333333333335,3,15,Tuesday,Customer
28.301033333333333,3,15,Tuesday,Customer
11.431616666666667,3,15,Tuesday,Customer
5.56795,3,14,Tuesday,Subscriber
6.071716666666667,3,14,Tuesday,Subscriber
144.80608333333333,3,14,Tuesday,Customer
136.25465,3,14,Tuesday,Customer
6.79005,3,14,Tuesday,Subscriber
14.454783333333333,3,14,Tuesday,Subscriber
23.156166666666667,3,14,Tuesday,Subscriber
155.39238333333333,3,14,Tuesday,Customer
26.491533333333333,3,14,Tuesday,Customer
57.3309,3,14,Tuesday,Customer
4.899816666666666,3,13,Tuesday,Subscriber
14.1741,3,13,Tuesday,Subscriber
6.514366666666667,3,13,Tuesday,Subscriber
18.6154,3,13,Tuesday,Subscriber
3.9732666666666665,3,13,Tuesday,Subscriber
7.708083333333334,3,13,Tuesday,Customer
20.47915,3,13,Tuesday,Customer
4.712083333333333,3,13,Tuesday,Subscriber
43.856516666666664,3,13,Tuesday,Customer
179.82705,3,12,Tuesday,Customer
14.19295,3,12,Tuesday,Subscriber
30.31305,3,12,Tuesday,Customer
5.462283333333334,3,12,Tuesday,Subscriber
6.20525,3,12,Tuesday,Subscriber
15.336,3,12,Tuesday,Subscriber
14.5843,3,11,Tuesday,Subscriber
18.340916666666665,3,11,Tuesday,Subscriber
7.2286,3,11,Tuesday,Subscriber
16.058366666666668,3,11,Tuesday,Subscriber
19.124583333333334,3,11,Tuesday,Customer
4.184533333333333,3,11,Tuesday,Subscriber
6.092883333333333,3,10,Tuesday,Subscriber
8.647333333333334,3,10,Tuesday,Subscriber
12.070183333333333,3,10,Tuesday,Customer
6.6565666666666665,3,10,Tuesday,Subscriber
7.788166666666666,3,10,Tuesday,Subscriber
6.26135,3,10,Tuesday,Subscriber
17.332833333333333,3,10,Tuesday,Subscriber
21.62985,3,10,Tuesday,Subscriber
36.85851666666667,3,10,Tuesday,Customer
10.367666666666667,3,10,Tuesday,Customer
16.948733333333333,3,9,Tuesday,Customer
6.69055,3,9,Tuesday,Subscriber
8.642383333333333,3,9,Tuesday,Subscriber
16.732,3,9,Tuesday,Subscriber
10.60755,3,9,Tuesday,Subscriber
6.711416666666667,3,9,Tuesday,Subscriber
26.9529,3,8,Tuesday,Subscriber
7.653666666666667,3,8,Tuesday,Subscriber
4.0343,3,8,Tuesday,Subscriber
24.09895,3,8,Tuesday,Subscriber
13.359566666666666,3,8,Tuesday,Subscriber
8.066483333333334,3,8,Tuesday,Subscriber
10.445866666666667,3,8,Tuesday,Customer
5.2253,3,8,Tuesday,Subscriber
